X,Y
-4.838279426475491,-69.5556644239633
-4.8316105368456155,-57.0951963965595
-4.824941647215739,-23.89063329035554
-4.818272757585862,-47.97241280644057
-4.811603867955985,-6.022463094406319
-4.804934978326108,-1.9095020617996745
-4.798266088696232,-31.444190851334362
-4.791597199066356,-9.937127610791286
-4.784928309436479,-28.173939250523308
-4.778259419806602,3.270581762704996
-4.771590530176725,-43.92784582613697
-4.764921640546849,-38.33829194267044
-4.758252750916972,-28.294056722070483
-4.751583861287096,-25.22201848064763
-4.744914971657219,-7.5697386206263175
-4.738246082027342,-28.35475667848737
-4.731577192397466,-69.06692008995742
-4.724908302767589,-27.797682871510126
-4.718239413137712,-39.61922294435746
-4.711570523507836,-25.069979963227038
-4.7049016338779595,-22.950620983424095
-4.698232744248083,-47.79197173277831
-4.691563854618206,18.260056218714354
-4.684894964988329,-0.2325692710189884
-4.678226075358452,-21.524261836920044
-4.6715571857285765,-46.87242651825575
-4.6648882960987,-19.419318991092776
-4.658219406468823,-32.718092072045685
-4.651550516838946,1.6923582572044111
-4.644881627209069,-55.5695060670289
-4.638212737579193,-28.35796448471041
-4.631543847949317,-35.9881279009589
-4.62487495831944,-34.81680300365765
-4.618206068689563,-58.89529729880678
-4.611537179059686,1.0526658378029303
-4.60486828942981,21.609391236431676
-4.598199399799933,9.689862755684544
-4.591530510170057,-35.00630213276535
-4.58486162054018,-40.77292340850083
-4.578192730910303,-15.774382765855474
-4.571523841280427,-18.00911355617655
-4.56485495165055,-19.21218141141501
-4.558186062020673,-26.080045573366643
-4.551517172390797,-22.491330752177237
-4.5448482827609205,-24.67407444570361
-4.538179393131044,-12.104474926270687
-4.531510503501167,13.29354774282983
-4.52484161387129,-10.613718876116987
-4.518172724241413,-28.743596166698428
-4.5115038346115375,-9.519929128896887
-4.504834944981661,-2.8943014151234117
-4.498166055351784,-69.39177267405942
-4.491497165721907,-23.30271982559603
-4.48482827609203,-42.18533132706819
-4.478159386462154,-34.613528230755335
-4.471490496832278,-7.198073593538021
-4.464821607202401,-23.361026980606187
-4.458152717572524,-15.775640237714287
-4.451483827942647,-30.273213503069393
-4.444814938312771,-13.873159470233716
-4.438146048682894,-22.645325814900115
-4.431477159053018,-6.9523215073462445
-4.424808269423141,-31.862824197540103
-4.418139379793264,-9.945871413548858
-4.411470490163388,-26.180178717617174
-4.404801600533511,-32.433117781389456
-4.398132710903634,-39.280552821774535
-4.391463821273758,-41.04796078694355
-4.3847949316438815,2.6030966673028075
-4.378126042014005,-17.926565590812306
-4.371457152384128,-18.708655301981178
-4.364788262754251,-8.059582801067064
-4.358119373124374,-39.97793114226406
-4.3514504834944985,-6.180719060353821
-4.344781593864622,-9.964775538064062
-4.338112704234745,-1.8470417586646661
-4.331443814604868,-4.522748614862714
-4.324774924974991,-60.90375362034618
-4.318106035345115,-0.0710933257267925
-4.311437145715239,-50.79863141305324
-4.304768256085362,5.362365239328099
-4.298099366455485,-7.330127790632753
-4.291430476825608,-38.3094518628591
-4.284761587195732,-8.042836403351961
-4.278092697565855,-14.351928517348057
-4.271423807935979,-15.21238127275721
-4.264754918306102,8.796611127165686
-4.258086028676225,-60.24615868435373
-4.251417139046349,4.279377814167255
-4.244748249416472,-33.33607119328666
-4.238079359786595,-65.00794072549999
-4.231410470156719,-1.962857546690664
-4.2247415805268425,-28.378032820839444
-4.218072690896966,-28.528366249313393
-4.211403801267089,-31.952735901692407
-4.204734911637212,-3.987664677458472
-4.198066022007335,-2.8521341211905273
-4.1913971323774595,1.0508442021986717
-4.184728242747583,-31.988080202319086
-4.178059353117706,-42.54689980472882
-4.171390463487829,-60.5369475387883
-4.164721573857952,-56.051791160756444
-4.158052684228076,-21.497857089867054
-4.1513837945982,-45.32976193359961
-4.144714904968323,-21.591405242808506
-4.138046015338446,2.461624490250472
-4.131377125708569,-19.412409207407382
-4.124708236078693,-61.05692275686254
-4.118039346448816,-10.634356979562844
-4.11137045681894,-2.6354315495885423
-4.104701567189063,-24.785913692868295
-4.098032677559186,-19.212015175140305
-4.09136378792931,12.79542224898778
-4.084694898299433,-29.32109045855878
-4.078026008669556,0.5072170980317452
-4.07135711903968,16.465683208806873
-4.0646882294098035,-5.802960049973894
-4.058019339779927,9.978460489316149
-4.05135045015005,-45.51138119261903
-4.044681560520173,-18.94474434596903
-4.038012670890296,8.063247529147173
-4.0313437812604205,-31.24459009045046
-4.024674891630544,-14.430871292715182
-4.018006002000667,-27.92181014454208
-4.01133711237079,-42.918602066706974
-4.004668222740913,-21.427809276740927
-3.9979993331110366,-14.834539128820989
-3.9913304434811607,2.6605494800835388
-3.984661553851284,-27.1385376547747
-3.977992664221407,-15.100565256737571
-3.9713237745915304,-4.855780580814148
-3.9646548849616536,-22.24309811832426
-3.957985995331777,-34.5959735872876
-3.951317105701901,16.541616010853346
-3.944648216072024,-30.25880535807486
-3.9379793264421474,-12.17064470338125
-3.9313104368122707,1.2914828587769485
-3.924641547182394,-31.343547337516906
-3.917972657552517,-24.618143019166666
-3.9113037679226412,-17.42675693602062
-3.9046348782927645,-18.460810851659296
-3.8979659886628877,-16.849477600130285
-3.891297099033011,-27.73769466247094
-3.884628209403134,-21.01098429781257
-3.8779593197732574,-43.33821217186752
-3.8712904301433815,-25.83095935635245
-3.8646215405135047,-43.656007859528955
-3.857952650883628,-28.23761778707354
-3.851283761253751,-6.4368096510403205
-3.8446148716238744,-28.089294487620585
-3.8379459819939976,-21.238439422244788
-3.8312770923641217,-9.603022298521939
-3.824608202734245,7.940991364259812
-3.817939313104368,-34.06741575150828
-3.8112704234744914,-14.262698566064968
-3.8046015338446146,7.456139658815237
-3.797932644214738,-50.557183415486584
-3.791263754584862,-14.15715516137387
-3.784594864954985,1.1394936232525374
-3.7779259753251084,32.79515185927681
-3.7712570856952317,12.941001775420485
-3.764588196065355,-16.612728819893377
-3.757919306435478,-22.901688197460942
-3.7512504168056022,-6.723421519275641
-3.7445815271757255,-12.225199404871887
-3.7379126375458487,-51.13010570001528
-3.731243747915972,-5.032030363235624
-3.724574858286095,22.9697266454455
-3.7179059686562184,-17.725930584965635
-3.7112370790263425,-31.468956546899463
-3.7045681893964657,-27.755191386683514
-3.697899299766589,-9.821142250333498
-3.691230410136712,-18.97058464939642
-3.6845615205068354,-13.214669026909165
-3.6778926308769586,-6.622537332903445
-3.6712237412470827,-55.72865346765498
-3.664554851617206,-2.026295407364353
-3.657885961987329,-41.96865373909109
-3.6512170723574524,-34.73225282346812
-3.6445481827275756,-14.067010265800018
-3.637879293097699,-17.19864842715653
-3.631210403467823,-6.198421704507998
-3.624541513837946,6.009537673179395
-3.6178726242080694,-9.947329592156297
-3.6112037345781927,-24.031908562320112
-3.604534844948316,-0.4364365324038424
-3.597865955318439,-16.888938979578604
-3.5911970656885632,-47.61328076385706
-3.5845281760586865,-11.320993053026964
-3.5778592864288097,12.80968542628057
-3.571190396798933,-26.413631883622614
-3.564521507169056,-30.740849151285595
-3.5578526175391794,-53.033128668757946
-3.5511837279093035,-19.65483394279184
-3.5445148382794267,9.065132800970357
-3.53784594864955,-23.43297083783584
-3.531177059019673,-37.27818866151247
-3.5245081693897964,13.68332982142001
-3.5178392797599196,-2.242280032594323
-3.5111703901300437,-13.38580930693933
-3.504501500500167,-6.496483108820335
-3.49783261087029,-27.71898857465038
-3.4911637212404134,-12.338525367962681
-3.4844948316105366,-27.56189492525376
-3.47782594198066,0.18402012215094743
-3.471157052350784,-25.454836338024386
-3.464488162720907,4.690247861771869
-3.4578192730910304,15.999835470961653
-3.4511503834611537,-24.206810027807506
-3.444481493831277,10.760329333316012
-3.4378126042014,-10.167316719321493
-3.4311437145715242,20.614394437850876
-3.4244748249416475,-7.523901901941754
-3.4178059353117707,-67.87515558058101
-3.411137045681894,-25.96580655658641
-3.404468156052017,-26.091145698377442
-3.3977992664221404,-20.41134192111857
-3.3911303767922645,-23.308274982535487
-3.3844614871623877,-21.47306272447582
-3.377792597532511,-42.244570166941216
-3.371123707902634,-5.6445021619049065
-3.3644548182727574,-33.976759191558926
-3.3577859286428806,-31.528561926439032
-3.3511170390130047,-5.818298934340518
-3.344448149383128,-19.790404685303645
-3.337779259753251,-14.519787292248814
-3.3311103701233744,5.41425581955156
-3.3244414804934976,-31.666915865321965
-3.317772590863621,-8.835184155834487
-3.311103701233745,10.51590204170107
-3.304434811603868,10.300668111605574
-3.2977659219739914,-58.79557059494104
-3.2910970323441147,2.7113512186748423
-3.284428142714238,9.609677786719478
-3.277759253084361,4.830754508876286
-3.2710903634544852,-14.46711874826739
-3.2644214738246085,-15.32077511385502
-3.2577525841947317,-2.19060852369687
-3.251083694564855,-16.658323345320486
-3.244414804934978,-6.392014932701878
-3.2377459153051014,-17.85034556223902
-3.2310770256752255,-22.354015265090478
-3.2244081360453487,5.190442105802463
-3.217739246415472,5.357216916560862
-3.211070356785595,-4.360303674383899
-3.2044014671557184,-45.211595820775315
-3.1977325775258416,-32.819236497923505
-3.1910636878959657,2.18449380201632
-3.184394798266089,-11.845034573571137
-3.177725908636212,-22.617075252496583
-3.1710570190063354,-5.531208434169685
-3.1643881293764586,11.541754128315405
-3.157719239746582,2.138380927514774
-3.151050350116705,-33.851932643588135
-3.144381460486829,6.229579085381609
-3.1377125708569524,9.187330713473681
-3.1310436812270757,-23.57776433037202
-3.124374791597199,-44.84793341258359
-3.117705901967322,3.937192982722644
-3.1110370123374453,19.846789912959213
-3.1043681227075695,3.657803362381941
-3.0976992330776927,-24.673296497893585
-3.091030343447816,-1.038306924437837
-3.084361453817939,0.17118771405117172
-3.0776925641880624,17.718598687750266
-3.0710236745581856,6.078944908845584
-3.0643547849283097,9.163415912340248
-3.057685895298433,-13.490511644836237
-3.051017005668556,-9.17786189274429
-3.0443481160386794,-60.1890002435934
-3.0376792264088026,6.679877202473158
-3.031010336778926,-11.747843435424166
-3.02434144714905,0.06107667345898449
-3.017672557519173,-19.128918128381855
-3.0110036678892964,-30.557657301233803
-3.0043347782594196,-6.018470148717432
-2.997665888629543,-20.3431609832418
-2.990996998999666,6.550640475415754
-2.98432810936979,-0.25798649697660636
-2.9776592197399134,8.792759429403938
-2.9709903301100367,-12.21239745434721
-2.96432144048016,-9.681633589914618
-2.957652550850283,-49.43701713376099
-2.9509836612204063,-58.86904497218303
-2.9443147715905305,38.797961162749615
-2.9376458819606537,10.538265547231033
-2.930976992330777,-47.66712278407942
-2.9243081027009,-5.232335029144066
-2.9176392130710234,28.98626971941934
-2.9109703234411466,-2.1170947784854963
-2.9043014338112707,-13.257105518831484
-2.897632544181394,-9.902694905395672
-2.890963654551517,12.877801352404077
-2.8842947649216404,6.495506822019129
-2.8776258752917636,18.586160885945727
-2.870956985661887,-16.913861202331386
-2.864288096032011,30.79127229336367
-2.857619206402134,-15.055689589872708
-2.8509503167722574,-9.048313055237388
-2.8442814271423806,24.607226389186692
-2.837612537512504,-12.709831074906036
-2.830943647882627,3.3771081414697175
-2.824274758252751,1.4224021331589025
-2.8176058686228744,9.18975844190662
-2.8109369789929977,-14.32081521836049
-2.804268089363121,16.28820224647339
-2.797599199733244,-26.41671569212965
-2.7909303101033673,-38.555170560733245
-2.7842614204734915,7.2338836591485425
-2.7775925308436147,-48.15721105249722
-2.770923641213738,6.273692510107351
-2.764254751583861,15.892841705476071
-2.7575858619539844,-24.968173429734897
-2.7509169723241076,-52.69522149051348
-2.7442480826942317,22.587528318685393
-2.737579193064355,25.81364925591747
-2.730910303434478,-1.217440814660713
-2.7242414138046014,16.23877473397598
-2.7175725241747246,32.06032311818524
-2.710903634544848,0.11259071564262868
-2.704234744914972,4.843582699096775
-2.697565855285095,2.729777573986352
-2.6908969656552184,13.20307327826999
-2.6842280760253416,-3.354523849855199
-2.677559186395465,4.976001277991706
-2.670890296765588,-48.80199622482192
-2.664221407135712,-3.565291128840716
-2.6575525175058354,-14.446313968753623
-2.6508836278759587,-29.09537139622383
-2.644214738246082,-22.399378919067868
-2.637545848616205,-2.0153114068713105
-2.6308769589863283,-1.262853108729054
-2.6242080693564525,-21.159358012493982
-2.6175391797265757,-7.743628317199474
-2.610870290096699,-8.392425052225224
-2.604201400466822,18.48060443559687
-2.5975325108369454,-36.84005210015184
-2.5908636212070686,15.905067608939381
-2.5841947315771927,-51.27670746523202
-2.577525841947316,12.210386508526831
-2.570856952317439,14.269921882930948
-2.5641880626875624,-14.508355557266002
-2.5575191730576856,-11.37099700990092
-2.550850283427809,-23.03442241978074
-2.544181393797933,-18.60179797282082
-2.537512504168056,-1.0372754519801104
-2.5308436145381794,-38.54899428837095
-2.5241747249083026,26.269295587891364
-2.517505835278426,-23.22286582037981
-2.510836945648549,1.724850433624618
-2.504168056018673,11.705843796124718
-2.4974991663887964,-5.289554887305606
-2.4908302767589197,18.883145953273697
-2.484161387129043,6.132627113797523
-2.477492497499166,-4.150456360737147
-2.4708236078692893,-10.245470679726253
-2.4641547182394135,5.1512530514735175
-2.4574858286095367,-9.007066159296203
-2.45081693897966,-15.474740913282973
-2.444148049349783,7.3843112332301715
-2.4374791597199064,-2.620074332898337
-2.4308102700900296,-42.31390586260156
-2.4241413804601537,7.720703721598927
-2.417472490830277,-4.718420263264074
-2.4108036012004,6.077597606458445
-2.4041347115705234,9.620432410867194
-2.3974658219406466,29.741798551856185
-2.39079693231077,-0.19062506840109794
-2.384128042680894,13.259076232961478
-2.377459153051017,-6.639775496866443
-2.3707902634211404,24.720989690170292
-2.3641213737912636,-17.69490350230499
-2.357452484161387,-15.60133668785263
-2.35078359453151,-37.703673298534675
-2.344114704901634,10.199698388915426
-2.3374458152717574,-1.2968849715241753
-2.3307769256418807,-23.14643876175387
-2.324108036012004,-12.063408360508236
-2.317439146382127,20.263303088197883
-2.3107702567522503,18.744243271496792
-2.3041013671223745,8.8964258218847
-2.2974324774924977,-14.289370981205366
-2.290763587862621,-35.9980418758082
-2.284094698232744,-19.97477813221351
-2.2774258086028674,-10.007958620866066
-2.2707569189729906,12.015716285816284
-2.2640880293431147,-29.937746701513166
-2.257419139713238,8.184373458359758
-2.250750250083361,-18.271316987492945
-2.2440813604534844,-17.80220428492915
-2.2374124708236076,2.865314634053666
-2.230743581193731,13.868139511902095
-2.224074691563855,14.91409143953922
-2.217405801933978,-29.315706060570417
-2.2107369123041014,-21.928700528526328
-2.2040680226742246,-1.521115832003657
-2.197399133044348,-53.715978420325456
-2.190730243414471,-6.616243097265033
-2.184061353784595,-12.43292059663223
-2.1773924641547184,-33.168985117862945
-2.1707235745248417,-27.257590026222065
-2.164054684894965,-21.925923182274712
-2.157385795265088,22.21177303133563
-2.1507169056352113,-10.951668301867862
-2.1440480160053355,-9.073906866859353
-2.1373791263754587,-18.497534962035793
-2.130710236745582,-48.64461526776358
-2.124041347115705,-58.62581396291431
-2.1173724574858284,11.392961035681568
-2.1107035678559516,12.781831378587238
-2.1040346782260757,9.343539010524603
-2.097365788596199,5.343909812309342
-2.090696898966322,-17.964254667350264
-2.0840280093364454,16.148966614444205
-2.0773591197065686,-4.408491930803111
-2.070690230076692,21.70771069418797
-2.064021340446816,3.77029035328151
-2.057352450816939,22.768798197084113
-2.0506835611870624,-26.936572849042108
-2.0440146715571856,-20.217863641605213
-2.037345781927309,-51.40305583596057
-2.030676892297432,-5.364309988481734
-2.024008002667556,0.802843027000117
-2.0173391130376794,15.126875532545132
-2.0106702234078027,-32.51369884714492
-2.004001333777926,0.09349848103654601
-1.99733244414805,-37.553055440087476
-1.9906635545181732,11.77889927695438
-1.9839946648882965,32.75560495140742
-1.9773257752584197,-61.7058773918842
-1.970656885628543,15.712733445713477
-1.9639879959986661,-4.112863306296524
-1.9573191063687894,-4.249659591011933
-1.9506502167389126,-7.058975633979745
-1.9439813271090358,20.097413837652955
-1.937312437479159,-4.812039691450523
-1.9306435478492823,2.713375088042401
-1.9239746582194073,-7.008160106658015
-1.9173057685895305,-27.161093814692485
-1.9106368789596537,24.844004293750466
-1.903967989329777,-32.32401377420248
-1.8972990996999002,-8.271453242140307
-1.8906302100700234,3.881575170315788
-1.8839613204401466,11.921414520586698
-1.8772924308102699,6.55953388364697
-1.870623541180393,6.581974987219695
-1.8639546515505163,-0.6813424489043349
-1.8572857619206395,13.656018397823292
-1.8506168722907628,-8.681171051315198
-1.8439479826608878,7.759239676516865
-1.837279093031011,29.05140546433349
-1.8306102034011342,-3.155470251303334
-1.8239413137712575,22.494288635030347
-1.8172724241413807,1.5513049560262262
-1.810603534511504,8.958919730157527
-1.8039346448816271,-31.18649191241727
-1.7972657552517504,-14.607950240094285
-1.7905968656218736,-21.109344156407552
-1.7839279759919968,-18.004144984027917
-1.77725908636212,1.1756053770775559
-1.7705901967322433,-0.2492837224734119
-1.7639213071023683,30.191731277374593
-1.7572524174724915,12.303500487851753
-1.7505835278426147,-36.27820337976902
-1.743914638212738,-6.232668041170107
-1.7372457485828612,0.918620124322957
-1.7305768589529844,10.893254789800666
-1.7239079693231076,27.058977891999444
-1.7172390796932309,-10.053941511843373
-1.710570190063354,11.846066258453533
-1.7039013004334773,13.172210905913317
-1.6972324108036005,-23.995086528296966
-1.6905635211737238,-7.533761691650736
-1.6838946315438488,-16.506763895528543
-1.677225741913972,20.909404756113044
-1.6705568522840952,5.149687678768107
-1.6638879626542185,-8.194027627964978
-1.6572190730243417,-19.864468470406187
-1.650550183394465,-20.57237545799999
-1.6438812937645881,-13.882917487521922
-1.6372124041347114,-3.875362629648449
-1.6305435145048346,4.222098802261561
-1.6238746248749578,26.898613964467025
-1.617205735245081,7.951352139231668
-1.6105368456152043,5.046113453932188
-1.6038679559853293,-1.0089171446830258
-1.5971990663554525,-2.546348704205955
-1.5905301767255757,-9.246544658284135
-1.583861287095699,4.7869263653205225
-1.5771923974658222,-24.38791845567956
-1.5705235078359454,-34.851050190182406
-1.5638546182060686,-3.2493145763540445
-1.5571857285761919,11.91127170956199
-1.550516838946315,-8.787184954012885
-1.5438479493164383,16.55825444507296
-1.5371790596865615,-3.970237982031208
-1.5305101700566848,-18.284469615550876
-1.5238412804268098,15.80746662543098
-1.517172390796933,-15.967360491711961
-1.5105035011670562,-14.144594052521619
-1.5038346115371795,-5.4361201360410725
-1.4971657219073027,28.267642845784717
-1.490496832277426,17.76880105992337
-1.4838279426475491,5.149703525828658
-1.4771590530176724,52.34674293923295
-1.4704901633877956,12.458408245907556
-1.4638212737579188,-22.396054893705198
-1.457152384128042,-30.07072471222718
-1.4504834944981653,7.3621346351584265
-1.4438146048682885,-28.220815259788246
-1.4371457152384135,-15.710809211450243
-1.4304768256085367,-13.779500026247833
-1.42380793597866,11.476714287236636
-1.4171390463487832,-3.4797348648865984
-1.4104701567189064,9.787735654426285
-1.4038012670890296,-12.97430546355846
-1.3971323774591529,-1.8887701355190663
-1.390463487829276,20.501308604559714
-1.3837945981993993,4.69907852280894
-1.3771257085695225,8.321455188120984
-1.3704568189396458,-31.533064607846345
-1.363787929309769,-0.8971419162892147
-1.357119039679894,4.759953328436566
-1.3504501500500172,15.986659123818642
-1.3437812604201405,-8.892553690104883
-1.3371123707902637,-8.604291916699486
-1.330443481160387,31.004909905007057
-1.3237745915305101,17.111237290228452
-1.3171057019006334,8.039790080933289
-1.3104368122707566,9.119080381257007
-1.3037679226408798,2.70022803888124
-1.297099033011003,23.935187740303586
-1.2904301433811263,21.44713414342569
-1.2837612537512495,-16.065957420937423
-1.2770923641213745,-2.1059161242323206
-1.2704234744914977,-56.986528135847706
-1.263754584861621,-3.2852513803790693
-1.2570856952317442,-23.63629170419072
-1.2504168056018674,-10.586984553339892
-1.2437479159719906,41.249255709766594
-1.2370790263421139,18.603093372364278
-1.230410136712237,1.8590611838877376
-1.2237412470823603,-5.1879248122328825
-1.2170723574524835,-10.234427372914732
-1.2104034678226068,27.313141655371926
-1.20373457819273,-12.201789605750848
-1.197065688562855,-5.636564630311247
-1.1903967989329782,16.48021533299159
-1.1837279093031015,1.19778704633659
-1.1770590196732247,-38.75940725733335
-1.170390130043348,-28.258400284088395
-1.1637212404134711,-41.286833049990705
-1.1570523507835944,-10.059871067893178
-1.1503834611537176,-4.54690929724837
-1.1437145715238408,48.49187353240612
-1.137045681893964,-19.971741619545206
-1.1303767922640873,-9.707433276942119
-1.1237079026342105,-6.068108133113249
-1.1170390130043355,6.125750553156134
-1.1103701233744587,3.9213858125394383
-1.103701233744582,-14.729612758351937
-1.0970323441147052,6.133115291613241
-1.0903634544848284,-26.915317136416824
-1.0836945648549516,-1.116226823854386
-1.0770256752250749,9.920469739216367
-1.070356785595198,-20.62764664360091
-1.0636878959653213,-28.1397770898305
-1.0570190063354445,-24.636070061047036
-1.0503501167055678,-20.379606528415998
-1.043681227075691,-23.212584970153735
-1.037012337445816,-10.332819730672547
-1.0303434478159392,24.27062341079162
-1.0236745581860625,3.7342385282927433
-1.0170056685561857,5.8239243272274654
-1.010336778926309,-31.356187608337656
-1.0036678892964321,-39.51114426621967
-0.9969989996665554,3.6646706556283943
-0.9903301100366786,-17.401290540020526
-0.9836612204068018,-5.723694769119891
-0.976992330776925,-0.25786148085942084
-0.9703234411470483,-14.397117700228081
-0.9636545515171715,-0.23898452716818896
-0.9569856618872965,1.7096955643131264
-0.9503167722574197,24.45379718805988
-0.943647882627543,-32.169860668376955
-0.9369789929976662,-3.1814097559121084
-0.9303101033677894,-0.19253432058472342
-0.9236412137379126,-9.684584668029546
-0.9169723241080359,-6.604599107120961
-0.9103034344781591,-9.344469138502724
-0.9036345448482823,-6.44127041692405
-0.8969656552184055,-0.2941950339664383
-0.8902967655885288,-9.161940839461133
-0.883627875958652,16.12907076674786
-0.876958986328777,0.0871896632391369
-0.8702900966989002,9.070574413419592
-0.8636212070690235,-35.00816744799172
-0.8569523174391467,7.235064310387316
-0.8502834278092699,27.406451058823823
-0.8436145381793931,6.4183871003491655
-0.8369456485495164,-9.461499664711464
-0.8302767589196396,29.276271967644842
-0.8236078692897628,30.384311990161585
-0.816938979659886,-6.901043333102779
-0.8102700900300093,0.9747536456074575
-0.8036012004001325,-2.443898571742988
-0.7969323107702575,13.711647567156913
-0.7902634211403807,-16.68717028896953
-0.783594531510504,24.630311328071404
-0.7769256418806272,5.976005621245902
-0.7702567522507504,-9.24560601946465
-0.7635878626208736,-35.55976025701812
-0.7569189729909969,10.530409796842692
-0.7502500833611201,-10.063384695876412
-0.7435811937312433,17.80813632019789
-0.7369123041013665,26.97194664080561
-0.7302434144714898,-13.99144578476703
-0.723574524841613,-2.7565392662250185
-0.716905635211738,11.050852047956786
-0.7102367455818612,-26.832013504917125
-0.7035678559519845,-12.799087614501426
-0.6968989663221077,-3.0285126583951225
-0.6902300766922309,9.232594882467563
-0.6835611870623541,-12.757128962553375
-0.6768922974324774,32.650445720237045
-0.6702234078026006,-17.508682901085024
-0.6635545181727238,15.147878516605266
-0.656885628542847,-16.797724679719693
-0.6502167389129703,-29.11961865493803
-0.6435478492830935,-21.21867449299038
-0.6368789596532185,-8.43688870114654
-0.6302100700233417,-3.706288648675507
-0.623541180393465,31.166073749099816
-0.6168722907635882,-42.72041664442813
-0.6102034011337114,6.617296379401617
-0.6035345115038346,-14.86694076628503
-0.5968656218739579,-2.4386510809547524
-0.5901967322440811,-1.0836464349077504
-0.5835278426142043,-6.689903269276324
-0.5768589529843275,0.541309332348487
-0.5701900633544508,-12.601303391315668
-0.563521173724574,-6.335095668795199
-0.556852284094699,-23.619653381088114
-0.5501833944648222,18.007210981899945
-0.5435145048349455,-24.718444219613342
-0.5368456152050687,-17.9020796095556
-0.5301767255751919,11.394319561253342
-0.5235078359453151,-10.156889591739219
-0.5168389463154384,-35.07463678908791
-0.5101700566855616,-32.66125399543565
-0.5035011670556848,29.613130555690706
-0.49683227742580804,35.78828342905366
-0.49016338779593127,12.75694301109024
-0.4834944981660545,0.22121072745435666
-0.4768256085361795,11.2771396917276
-0.47015671890630273,2.533546679275525
-0.46348782927642596,12.438449290768677
-0.4568189396465492,1.3785835986287722
-0.4501500500166724,14.975682765727752
-0.44348116038679564,28.297027895647357
-0.43681227075691886,-23.984092281530756
-0.4301433811270421,25.820150600313898
-0.4234744914971653,-16.455752980563478
-0.41680560186728854,-1.8263118961456235
-0.41013671223741177,-2.0074199238530546
-0.403467822607535,28.22368676975457
-0.39679893297766,-9.877428723837246
-0.39013004334778323,5.996288759566056
-0.38346115371790646,-12.641251479149727
-0.3767922640880297,-21.429486522359387
-0.3701233744581529,-5.094211307825368
-0.36345448482827614,-29.018723499220954
-0.35678559519839936,-9.269603143255637
-0.3501167055685226,-19.858115453951072
-0.3434478159386458,24.95918612314145
-0.33677892630876904,17.17570568324829
-0.33011003667889227,-15.394048093828202
-0.3234411470490155,-12.217198440812009
-0.3167722574191405,-4.500241225374934
-0.31010336778926373,7.334557539408845
-0.30343447815938696,4.076185828910296
-0.2967655885295102,21.429162927169845
-0.2900966988996334,-17.73375662878789
-0.28342780926975664,4.862683704312438
-0.27675891963987986,3.673886647861052
-0.2700900300100031,-17.623195795166264
-0.2634211403801263,-34.69449657660023
-0.25675225075024954,12.43762978370512
-0.25008336112037277,-2.7385696858560715
-0.243414471490496,-58.241386520713235
-0.236745581860621,8.24771340456215
-0.23007669223074423,27.531902272821622
-0.22340780260086746,-1.8817380817326965
-0.21673891297099068,-30.937301129844823
-0.2100700233411139,-35.43363277234075
-0.20340113371123714,2.6377378833929446
-0.19673224408136036,26.87216011946287
-0.1900633544514836,7.907637425027517
-0.18339446482160682,17.428492868833803
-0.17672557519173004,-33.68297528674978
-0.17005668556185327,0.9034339747833923
-0.1633877959319765,27.230626072820154
-0.1567189063021015,0.18648494151059625
-0.15005001667222473,0.9580219039351043
-0.14338112704234796,7.220488645260369
-0.13671223741247118,-13.364654369997883
-0.1300433477825944,6.1730200562955355
-0.12337445815271764,21.054324863448446
-0.11670556852284086,33.9253613278733
-0.11003667889296409,-9.077422866596525
-0.10336778926308732,17.889845019745557
-0.09669889963321054,19.746521039061403
-0.09003001000333377,-14.645221816372523
-0.083361120373457,-6.566826620555915
-0.076692230743582,4.193381612865767
-0.07002334111370523,-2.6918217990816227
-0.06335445148382846,-19.27286671585147
-0.05668556185395168,-23.021940261181857
-0.05001667222407491,-33.77028822259664
-0.043347782594198137,-20.91861267344573
-0.036678892964321363,-22.035829281949145
-0.03001000333444459,-6.43138296740419
-0.023341113704567817,29.526428877201862
-0.016672224074691044,2.4523586428984863
-0.010003334444814271,-12.411932843316402
-0.0033344448149374983,40.48317176472958
0.0033344448149374983,-15.71107103615118
0.010003334444814271,-11.750138713746354
0.016672224074691044,-13.022369346613932
0.023341113704567817,17.33962254743416
0.03001000333444459,1.431582148097973
0.036678892964321363,-20.794778083296986
0.043347782594198137,2.552891104768316
0.05001667222407491,-23.774877152210735
0.05668556185395168,-29.617849640580964
0.06335445148382846,-23.03690456811221
0.07002334111370523,4.592382108602376
0.076692230743582,20.423335106476312
0.083361120373457,-4.210475067034379
0.09003001000333377,-36.578911277486355
0.09669889963321054,-24.276470397121432
0.10336778926308732,21.841809292302333
0.11003667889296409,41.28036838544415
0.11670556852284086,10.155428620592899
0.12337445815271764,-28.260169450889006
0.1300433477825944,-21.617483416509618
0.13671223741247118,-30.59594368902027
0.14338112704234796,1.0395904195276084
0.15005001667222473,2.7633742043129033
0.1567189063021015,-2.6885829180565466
0.1633877959319765,-28.44817581260872
0.17005668556185327,8.875028648394379
0.17672557519173004,-6.219891601244224
0.18339446482160682,5.270884663341232
0.1900633544514836,-39.37981012167959
0.19673224408136036,6.1650294929403415
0.20340113371123714,-7.419540454052133
0.2100700233411139,-6.947622558173466
0.21673891297099068,-8.335818242532255
0.22340780260086746,-2.866154337040015
0.23007669223074423,-11.047955188300525
0.236745581860621,-42.29100300699961
0.243414471490496,35.58546014564541
0.25008336112037277,23.009431545167264
0.25675225075024954,10.896392306605488
